,Unnamed: 0,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
127293,465,CH,2024-08-31,87.4,1.6,5.93,"Skubal, Tarik",646240,669373,,ball,,,,,13.0,Rafael Devers flies out to left fielder Riley Greene.,R,L,L,DET,BOS,B,,,0,1,2024,1.16,0.54,-0.7,1.2,,,,0,7,Top,,,,,,,-7.899256238565094,-126.92420175318397,-6.3472371723256895,14.08661038594645,25.11763874166011,-25.18743922727572,3.38,1.59,,,,87.5,1777.0,6.4,746424,668670,679529,656716,668952,700242,682985,678009,663837,54.12,,,,,,,,47,2,Changeup,2,1,1,2,1,2,1,2,Strategic,Strategic,128.0,0.0,0.023,,,,-0.023,,1,-1,0.7,0.3,27,27,28,28,3,2,7.0,1.0,6.0,1.0,2.44,1.16,1.16,43.7
127294,491,SI,2024-08-31,95.2,1.38,6.1,"Skubal, Tarik",646240,669373,,called_strike,,,,,7.0,Rafael Devers flies out to left fielder Riley Greene.,R,L,L,DET,BOS,S,,,0,0,2024,1.09,1.17,-0.76,2.19,,,,0,7,Top,,,,,,,-8.091973621982921,-138.32021830851596,-7.250283402952464,15.748577002619973,29.675598488336263,-15.733067305807957,3.42,1.71,,,,95.6,2147.0,6.5,746424,668670,679529,656716,668952,700242,682985,678009,663837,54.0,,,,,,,,47,1,Sinker,2,1,1,2,1,2,1,2,Strategic,Strategic,151.0,0.0,-0.033,,,,0.033,,1,-1,0.7,0.3,27,27,28,28,3,2,7.0,1.0,6.0,1.0,1.35,1.09,1.09,50.6
127360,1325,SI,2024-08-31,96.6,1.53,6.1,"Skubal, Tarik",646240,669373,field_out,hit_into_play,,,,,5.0,"Rafael Devers grounds out, shortstop Trey Sweeney to first baseman Spencer Torkelson.",R,L,L,DET,BOS,X,6.0,ground_ball,2,1,2024,1.12,1.0,0.0,2.44,,,,1,4,Top,120.08,128.02,,,,,-6.622609981508962,-140.4848980136415,-6.499659658784481,16.269830401951456,30.77046409633921,-17.673702541892062,3.44,1.58,5.0,104.6,-23.0,97.0,2118.0,6.5,746424,668670,679529,656716,668952,700242,682985,678009,663837,54.04,0.149,0.137,0.0,1.0,0.0,0.0,2.0,27,4,Sinker,2,1,1,2,1,2,1,2,Strategic,Strategic,150.0,0.02,-0.191,72.9,7.2,0.149,0.191,104.6,1,-1,0.657,0.343,27,27,28,28,2,1,7.0,1.0,6.0,1.0,1.44,1.12,1.12,49.8
127361,1356,SL,2024-08-31,87.1,1.71,6.08,"Skubal, Tarik",646240,669373,,foul_tip,,,,,5.0,"Rafael Devers grounds out, shortstop Trey Sweeney to first baseman Spencer Torkelson.",R,L,L,DET,BOS,S,,,2,0,2024,-0.2,0.6,-0.22,2.67,,,,1,4,Top,,,,,,,-4.239339785785301,-126.8899090922594,-3.341061429953829,-1.442517805346105,23.1408512101921,-25.248012974617566,3.44,1.58,,,,87.8,2198.0,6.4,746424,668670,679529,656716,668952,700242,682985,678009,663837,54.05,,,,,,,,27,3,Slider,2,1,1,2,1,2,1,2,Strategic,Strategic,162.0,0.0,-0.041,72.0,7.8,,0.041,,1,-1,0.657,0.343,27,27,28,28,2,1,7.0,1.0,6.0,1.0,2.37,-0.2,-0.2,49.1
127362,1373,SI,2024-08-31,97.0,1.78,5.98,"Skubal, Tarik",646240,669373,,ball,,,,,11.0,"Rafael Devers grounds out, shortstop Trey Sweeney to first baseman Spencer Torkelson.",R,L,L,DET,BOS,B,,,1,0,2024,1.13,1.04,-0.21,3.86,,,,1,4,Top,,,,,,,-7.913038091885023,-141.03851481899528,-2.533316184579124,16.89799515171247,30.724048489168272,-17.872190220750717,3.38,1.62,,,,97.1,2160.0,6.3,746424,668670,679529,656716,668952,700242,682985,678009,663837,54.2,,,,,,,,27,2,Sinker,2,1,1,2,1,2,1,2,Strategic,Strategic,145.0,0.0,0.046,,,,-0.046,,1,-1,0.657,0.343,27,27,28,28,2,1,7.0,1.0,6.0,1.0,1.38,1.13,1.13,45.9
127363,1416,CH,2024-08-31,88.5,1.56,6.02,"Skubal, Tarik",646240,669373,,ball,,,,,13.0,"Rafael Devers grounds out, shortstop Trey Sweeney to first baseman Spencer Torkelson.",R,L,L,DET,BOS,B,,,0,0,2024,1.26,0.54,-1.2,1.18,,,,1,4,Top,,,,,,,-9.37529421213029,-128.35654482676213,-6.838526682952534,15.898663153365414,26.611047837668742,-24.906752157702783,3.43,1.72,,,,88.4,1841.0,6.4,746424,668670,679529,656716,668952,700242,682985,678009,663837,54.07,,,,,,,,27,1,Changeup,2,1,1,2,1,2,1,2,Strategic,Strategic,131.0,0.0,0.025,,,,-0.025,,1,-1,0.657,0.343,27,27,28,28,2,1,7.0,1.0,6.0,1.0,2.39,1.26,1.26,45.4
127449,2915,SL,2024-08-31,91.8,1.64,6.01,"Skubal, Tarik",646240,669373,strikeout,swinging_strike_blocked,,,,,13.0,Rafael Devers strikes out swinging.,R,L,L,DET,BOS,S,2.0,,0,2,2024,-0.27,0.64,-1.01,0.92,,,,2,1,Top,,,,,,,-6.136202357187602,-133.5225832760917,-8.479884687017616,-2.030999004324173,25.539628005197244,-22.988547602033417,3.44,1.58,,,,92.4,2238.0,6.4,746424,668670,679529,656716,668952,700242,682985,678009,663837,54.1,,0.0,0.0,1.0,0.0,0.0,,4,3,Slider,0,1,1,0,1,0,1,0,Strategic,Strategic,159.0,0.009,-0.061,70.5,7.8,,0.061,,-1,1,0.433,0.567,27,27,28,28,1,0,7.0,1.0,6.0,1.0,2.04,-0.27,-0.27,48.4
127450,3043,SI,2024-08-31,97.3,1.5,6.04,"Skubal, Tarik",646240,669373,,called_strike,,,,,1.0,Rafael Devers strikes out swinging.,R,L,L,DET,BOS,S,,,0,1,2024,1.05,1.16,-0.31,3.48,,,,2,1,Top,,,,,,,-7.278167960121323,-141.59236083910176,-4.038741344573295,15.743643891970247,30.5469658049554,-15.852730916081905,3.41,1.67,,,,97.7,2204.0,6.4,746424,668670,679529,656716,668952,700242,682985,678009,663837,54.1,,,,,,,,4,2,Sinker,0,1,1,0,1,0,1,0,Strategic,Strategic,155.0,0.0,-0.022,,,,0.022,,-1,1,0.433,0.567,27,27,28,28,1,0,7.0,1.0,6.0,1.0,1.24,1.05,1.05,49.1
127451,3065,FF,2024-08-31,97.1,1.47,6.1,"Skubal, Tarik",646240,669373,,foul,,,,,5.0,Rafael Devers strikes out swinging.,R,L,L,DET,BOS,S,,,0,0,2024,0.35,1.14,-0.04,2.64,,,,2,1,Top,,,,,,,-4.87302720971249,-141.36480477603558,-6.380358127626583,5.783345004296133,30.767685522488247,-15.672694645991813,3.44,1.58,268.0,80.5,34.0,97.8,2202.0,6.5,746424,668670,679529,656716,668952,700242,682985,678009,663837,53.96,,,,,,,,4,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Strategic,151.0,0.0,-0.016,69.3,7.2,,0.016,88.0,-1,1,0.433,0.567,27,27,28,28,1,0,7.0,1.0,6.0,1.0,1.27,0.35,0.35,52.5
131731,2604,SI,2024-08-30,93.0,1.63,5.61,"Holton, Tyler",646240,663947,field_out,hit_into_play,,,,,7.0,"Rafael Devers grounds out, third baseman Jace Jung to first baseman Spencer Torkelson.",R,L,L,DET,BOS,X,5.0,ground_ball,1,2,2024,1.22,0.79,-0.46,1.84,,677800.0,,2,10,Top,104.05,166.67,,,,,-8.050321059420249,-135.19644306508366,-5.667474777963381,16.658846735736365,27.67476377926819,-21.49028421156396,3.44,1.59,7.0,108.6,-12.0,93.5,2008.0,6.5,746433,668670,679529,690993,690291,656716,628451,682985,663837,54.01,0.28,0.258,0.0,1.0,0.0,0.0,2.0,78,4,Sinker,4,7,7,4,7,4,7,4,Standard,Standard,138.0,-0.004,-0.234,,,0.295,0.234,108.6,-3,3,0.093,0.907,28,27,28,28,1,4,4.0,4.0,1.0,1.0,1.84,1.22,1.22,34.5
131732,2662,ST,2024-08-30,78.4,1.67,5.55,"Holton, Tyler",646240,663947,,ball,,,,,13.0,"Rafael Devers grounds out, third baseman Jace Jung to first baseman Spencer Torkelson.",R,L,L,DET,BOS,B,,,0,2,2024,-1.16,-0.2,-3.05,1.6,,677800.0,,2,10,Top,,,,,,,-8.054678044759747,-113.9208062340975,-1.26794010797225,-8.574497062951798,21.492280998493133,-33.875634216272424,3.1,1.41,,,,78.2,2807.0,6.3,746433,668670,679529,690993,690291,656716,628451,682985,663837,54.23,,,,,,,,78,3,Sweeper,4,7,7,4,7,4,7,4,Standard,Standard,304.0,0.0,0.02,,,,-0.02,,-3,3,0.093,0.907,28,27,28,28,1,4,4.0,4.0,1.0,1.0,3.93,-1.16,-1.16,38.5
131733,2748,SI,2024-08-30,93.0,1.67,5.64,"Holton, Tyler",646240,663947,,swinging_strike,,,,,14.0,"Rafael Devers grounds out, third baseman Jace Jung to first baseman Spencer Torkelson.",R,L,L,DET,BOS,S,,,0,1,2024,1.35,0.88,0.62,1.39,,677800.0,,2,10,Top,,,,,,,-5.654864426158547,-135.31857504958555,-7.099282127075875,17.858745253396204,27.36940684818544,-19.98081267266475,3.44,1.59,,,,93.3,2226.0,6.3,746433,668670,679529,690993,690291,656716,628451,682985,663837,54.17,,,,,,,,78,2,Sinker,4,7,7,4,7,4,7,4,Standard,Standard,139.0,0.0,-0.074,27.8,6.1,,0.074,,-3,3,0.093,0.907,28,27,28,28,1,4,4.0,4.0,1.0,1.0,1.74,1.35,1.35,39.9
131734,2813,FF,2024-08-30,90.6,1.45,5.79,"Holton, Tyler",646240,663947,,swinging_strike,,,,,13.0,"Rafael Devers grounds out, third baseman Jace Jung to first baseman Spencer Torkelson.",R,L,L,DET,BOS,S,,,0,0,2024,0.54,1.21,-0.41,1.44,,677800.0,,2,10,Top,,,,,,,-5.798355024167126,-131.73163938136972,-7.589883979988178,7.445987141398447,25.059008302294,-16.633427455299312,3.44,1.59,,,,91.2,2260.0,6.5,746433,668670,679529,690993,690291,656716,628451,682985,663837,54.03,,,,,,,,78,1,4-Seam Fastball,4,7,7,4,7,4,7,4,Standard,Standard,137.0,0.0,-0.045,71.0,7.8,,0.045,,-3,3,0.093,0.907,28,27,28,28,1,4,4.0,4.0,1.0,1.0,1.54,0.54,0.54,43.7
131804,3762,SI,2024-08-30,90.9,2.63,5.43,"Guenther, Sean",646240,674944,strikeout,called_strike,,,,,7.0,Rafael Devers called out on strikes.,R,L,L,DET,BOS,S,2.0,,1,2,2024,1.05,0.56,-0.8,2.05,,,,2,8,Top,,,,,,,-10.831041571664011,-131.99987640233255,-3.8000401118124767,14.440970391721322,25.535093877627897,-24.941703666210945,3.44,1.47,,,,91.2,2058.0,6.4,746433,668670,679529,656716,690291,668952,682985,678009,663837,54.11,,0.0,0.0,1.0,0.0,0.0,,58,5,Sinker,0,4,4,0,4,0,4,0,Standard,Strategic,130.0,0.002,-0.069,,,,0.069,,-4,4,0.037,0.963,28,27,29,28,1,3,1.0,4.0,5.0,1.0,2.19,1.05,1.05,46.0
131805,3933,SI,2024-08-30,91.0,2.49,5.47,"Guenther, Sean",646240,674944,,foul,,,,,8.0,Rafael Devers called out on strikes.,R,L,L,DET,BOS,S,,,1,2,2024,1.18,0.44,-0.03,1.79,,,,2,8,Top,,,,,,,-8.863882050722381,-132.23770610496774,-4.32068395808131,15.704691253881132,25.451557095359007,-26.266798315538395,3.44,1.59,205.0,72.6,35.0,91.4,2076.0,6.4,746433,668670,679529,656716,690291,668952,682985,678009,663837,54.12,,,,,,,,58,4,Sinker,0,4,4,0,4,0,4,0,Standard,Strategic,133.0,0.0,0.0,71.6,7.6,,0.0,88.0,-4,4,0.037,0.963,28,27,29,28,1,3,1.0,4.0,5.0,1.0,2.3,1.18,1.18,43.4
131806,4010,SI,2024-08-30,89.1,2.61,5.44,"Guenther, Sean",646240,674944,,ball,,,,,13.0,Rafael Devers called out on strikes.,R,L,L,DET,BOS,B,,,0,2,2024,1.18,0.43,-0.36,1.43,,,,2,8,Top,,,,,,,-9.747772339207884,-129.48299231395345,-4.8067129608776415,15.11557238186058,23.148483692037463,-26.53565629674527,3.41,1.6,,,,89.6,2008.0,6.3,746433,668670,679529,656716,690291,668952,682985,678009,663837,54.17,,,,,,,,58,3,Sinker,0,4,4,0,4,0,4,0,Standard,Strategic,125.0,0.0,0.009,,,,-0.009,,-4,4,0.037,0.963,28,27,29,28,1,3,1.0,4.0,5.0,1.0,2.41,1.18,1.18,47.3
